,x,r,Mach Number,Stagnation Temperature (K),Stagnation Pressure (kPa),Static Temperature (K),Heat Transfer Coefficient,Heat Flux (kW/m2),Viscosity (Pa s),Thermal Conductivity (W/m K),Density (kg/m3),Velocity (m/s),Reynold's Number,Skin Friction Coefficient
10,0.21824891628282156,2.1653555,0.0894160623666309,3399.9997982867894,2068.3618695420364,3399.926688545315,12127.37090152149,37679.63405591989,5.879714718834811e-05,0.13578404785828235,0.017928093989736747,17.278625162355116,29.20603780238042,0.02933107327243432
11,0.2400738079111036,2.1653555,0.08941623687029854,3399.997266984804,2068.357096911767,3399.9241619954673,12127.345066174525,37679.52308737098,5.8797117727926386e-05,0.13578394723945597,0.01792808066702618,17.27865246312828,32.12668456690608,0.028777250786507006
12,0.26189869953938566,2.1653555,0.08941640792345606,3399.9947356901603,2068.3524034785064,3399.9216354601804,12127.319602145966,37679.41327273351,5.8797088265798214e-05,0.13578384661481976,0.017928067344392385,17.278679097140117,35.04733779545837,0.02828078606626156
13,0.2837235911676677,2.1653555,0.08941657584360882,3399.9922044027917,2068.347781955686,3399.9191089387195,12127.294475273437,37679.30450586093,5.879705880212698e-05,0.1357837459849316,0.0179280540218315,17.278705125743695,37.96799728491648,0.02783164943633307
14,0.30554848279594865,2.1653555,0.08941674089844087,3399.989673122636,2068.3432262000806,3399.916582430462,12127.269656755048,37679.19669726216,5.879702933705035e-05,0.13578364535026183,0.017928040699340238,17.278730600664886,40.88866285084393,0.027422175233303477
15,0.3273733744242307,2.1653555,0.08941690331644371,3399.987141849636,2068.338730967896,3399.9140559348702,12127.245122005766,37679.08977054836,5.879699987068586e-05,0.13578354471121137,0.01792802737691576,17.278755566056223,43.80933432456252,0.02704638043789589
16,0.34919826605251386,2.1653555,0.08941706329475144,3399.984610583739,2068.334291734959,3399.9115294514786,12127.220849814466,37678.98365981364,5.879697040313474e-05,0.13578344406812654,0.01792801405455562,17.2787800600109,46.730011550847614,0.026699510900974093
17,0.3710231576807959,2.1653555,0.08941722100503895,3399.9820793248964,2068.3299045613635,3399.909002979877,12127.196821709253,37678.878307663195,5.8796940934485144e-05,0.1357833434213082,0.01792800073225765,17.278804115702506,49.65069438608362,0.026377729972309204
18,0.39284804930907796,2.1653555,0.08941737659804354,3399.9795480730613,2068.325565987704,3399.906476519704,12127.173021471044,37678.77366370197,5.879691146481452e-05,0.1357832427710209,0.01792798741001994,17.278827762258775,52.571382696766506,0.026077899271340126
19,0.41467294093735996,2.1653555,0.08941753020708706,3399.9770168281907,2068.3212729542447,3399.9039500706363,12127.149434754549,37678.66968335693,5.879688199419121e-05,0.13578314211749815,0.01792797408784079,17.278851025442172,55.49207635827088,0.02579742083394009
20,0.436497832565642,2.1653555,0.08941768195085867,3399.9744855902436,2068.317022737061,3399.901423632384,12127.126048788885,37678.56632694688,5.879685252267624e-05,0.1357830414609479,0.017927960765718672,17.278873928187615,58.41277525382445,0.02553412119109222
21,0.45832272419392406,2.1653555,0.08941783193564141,3399.971954359182,2068.312812896939,3399.898897204687,12127.102852138032,37678.46355893824,5.879682305032404e-05,0.13578294080155662,0.01792794744365221,17.278896491032732,61.33347927364625,0.025286164742169617
22,0.4801476158222061,2.1653555,0.08941798025711394,3399.969423134969,2068.3086412380294,3399.8963707873068,12127.079834506962,37678.36134734257,5.879679357718357e-05,0.13578284013949146,0.01792793412164015,17.278918732466014,64.25418831421612,0.02505198800396689
23,0.5019725074504882,2.1653555,0.0894181270018236,3399.9668919175706,2068.3045057740414,3399.893844380028,12127.056986583102,37678.25966322408,5.879676410329925e-05,0.13578273947490402,0.017927920799681356,17.27894066921148,67.17490227764985,0.024830249002205346
24,0.5237973990787702,2.1653555,0.08941827224840194,3399.964360706954,2068.3004047003487,3399.8913179826527,12127.034299905628,37678.15848029341,5.879673462871136e-05,0.13578263880793173,0.01792790747777479,17.278962316463527,70.09562107116118,0.024619787823420995
25,0.5456222907070523,2.1653555,0.0894184160685763,3399.961829503087,2068.296336370772,3399.8887915949995,12127.01176675658,37678.05777456941,5.879670515345658e-05,0.13578253813870012,0.017927894155919485,17.278983688082405,73.01634460659542,0.02441959551188211
26,0.5674471823353343,2.1653555,0.08941855852801797,3399.95929830594,2068.2922992781173,3399.886265216901,12126.989380069583,37677.95752409547,5.8796675677568574e-05,0.13578243746732388,0.017927880834114562,17.279004796758166,75.93707280002283,0.024228789288777586
27,0.5892720739636164,2.1653555,0.08941869968705891,3399.956767115485,2068.2882920377256,3399.883738848202,12126.967133352793,37677.857708700125,5.879664620107818e-05,0.13578233679390847,0.017927867512359204,17.279025654149073,78.85780557138163,0.02404659261892502
28,0.6110969655918984,2.1653555,0.08941883960130076,3399.9542359316943,2068.2843133734973,3399.8812124887586,12126.945020623327,37677.75830979333,5.8796616724013774e-05,0.13578223611855095,0.01792785419065265,17.279046270999356,81.77854284416327,0.023872319035285045
29,0.6329218572201805,2.1653555,0.089418978322136,3399.9517047545414,2068.280362105932,3399.8786861384365,12126.923036351185,37677.65931019218,5.879658724640168e-05,0.13578213544134096,0.017927840868994196,17.279066657239873,84.69928454513422,0.023705358906113486
30,0.6547467488484625,2.1653555,0.0894191158971961,3399.949173584001,2068.276437141844,3399.8761597971106,12126.901175411067,37677.56069397126,5.879655776826605e-05,0.13578203476236173,0.01792782754738318,17.27908682207474,87.62003060408719,0.023545168528009048
31,0.6765716404767446,2.1653555,0.08941925237073918,3399.946642420049,2068.2725374654665,3399.8736334646646,12126.87943304059,37677.46244633277,5.879652828962985e-05,0.1357819340816903,0.017927814225818985,17.279106774056196,90.54078095362016,0.02339126107332642
32,0.6983965321050266,2.1653555,0.08941938778398666,3399.9441112626623,2068.268662130723,3399.871107140988,12126.85780480419,37677.36455349439,5.87964988105138e-05,0.13578183339939862,0.017927800904301038,17.279126521149703,93.46153552893739,0.023243199027929092
33,0.7202214237333087,2.1653555,0.08941952217541728,3399.941580111818,2068.2648102544817,3399.868580825978,12126.836286561362,37677.26700259058,5.879646933093762e-05,0.1357817327155537,0.017927787582828782,17.27914607079074,96.38229426767055,0.023100587835700865
34,0.7420463153615918,2.1653555,0.08941965558102483,3399.9390489674943,2068.2609810106414,3399.866054519537,12126.814874438975,37677.1697815866,5.879643985091969e-05,0.13578163203021826,0.017927774261401713,17.27916542993461,99.30305710971703,0.022963070527035844
35,0.7638712069898739,2.1653555,0.08941978803454491,3399.9365178296703,2068.257173624926,3399.8635282215737,12126.793564806905,37677.07287920273,5.879641037047724e-05,0.1357815313434511,0.01792776094001935,17.279184605100244,102.22382399709305,0.02283032315490917
36,0.7856960986181559,2.1653555,0.08941991956765541,3399.933986698325,2068.2533873702846,3399.8610019320013,12126.772354256414,37676.97628484719,5.879638088962632e-05,0.1357814306553071,0.017927747618681232,17.279203602408955,105.14459487380208,0.02270205089782366
37,0.8075209902464369,2.1653555,0.08942005021015408,3399.9314555734395,2068.2496215628144,3399.8584756507375,12126.751239581088,37676.87998855678,5.8796351408382174e-05,0.1357813299658384,0.01792773429738693,17.27922242761874,108.0653696857119,0.022577984716620467
38,0.8293458818747189,2.1653555,0.08942017999011669,3399.9289244549946,2068.2458755581342,3399.8559493777047,12126.730217759781,37676.78398094402,5.879632192675906e-05,0.13578122927509356,0.017927720976136027,17.27924108615487,110.98614838044536,0.022457878473790695
39,0.851170773503001,2.1653555,0.08942030893403805,3399.926393342971,2068.2421487481447,3399.8534231128288,12126.709285941452,37676.68825314993,5.879629244477046e-05,0.13578112858311867,0.017927707654928134,17.279259583137094,113.9069309072775,0.022341506440974636
40,0.872995665131284,2.1653555,0.08942043706695829,3399.923862237352,2068.238440558133,3399.850896856039,12126.688441431612,37676.592796802,5.879626296242916e-05,0.13578102788995752,0.01792769433376288,17.27927792340408,116.82771721704336,0.0222286611338513
41,0.8948205567595661,2.1653555,0.08942056441257624,3399.921331138119,2068.2347504441686,3399.8483706072684,12126.667681680077,37676.49760397609,5.879623347974712e-05,0.13578092719565094,0.017927681012639914,17.27929611153531,119.7485072620522,0.02211915142440697
42,0.9166454483878481,2.1653555,0.08942069099335148,3399.9188000452555,2068.2310778907636,3399.845844366453,12126.647004270004,37676.402667162336,5.879620399673584e-05,0.13578082650023796,0.017927667691558898,17.279314151870786,122.66930099600803,0.022012800889230303
43,0.9384703400161302,2.1653555,0.08942081683059634,3399.916268958745,2068.2274224087587,3399.843318133532,12126.626406908004,37676.30797923453,5.8796174513406124e-05,0.13578072580375575,0.01792765437051951,17.279332048528836,125.59009837393714,0.02190944635947279
44,0.9602952316444122,2.1653555,0.08942094194455932,3399.9137378785717,2068.2237835334113,3399.840791908447,12126.605887415159,37676.21353342211,5.8796145029768215e-05,0.13578062510623912,0.017927641049521437,17.279349805422207,128.5108993521201,0.02180893664378963
45,0.9821201232726932,2.1653555,0.08942106635450056,3399.9112068047198,2068.220160822661,3399.8382656911413,12126.58544371889,37676.119323284925,5.879611554583191e-05,0.1357805244077216,0.017927627728564387,17.27936742627267,131.43170388802963,0.02171113140020822
46,1.0039450149009752,2.1653555,0.08942119007876052,3399.908675737174,2068.216553855555,3399.8357394815616,12126.565073845595,37676.025342690395,5.879608606160657e-05,0.13578042370823518,0.01792761440764808,17.279384914624274,134.3525119402719,0.021615900136670235
47,1.0257699065292585,2.1653555,0.08942131313482249,3399.906144675919,2068.2129622308134,3399.833213279657,12126.544775913897,37675.931585792445,5.879605657710094e-05,0.1357803230078099,0.017927601086772244,17.27940227385543,137.27332346853248,0.021523121323123683
48,1.0475947981575404,2.1653555,0.08942143553936965,3399.903613620941,2068.2093855655185,3399.830687085377,12126.524548128486,37675.83804701249,5.879602709232363e-05,0.13578022230647463,0.01792758776593661,17.279419507189953,140.1941384335259,0.021432681600631925
49,1.0694196897858226,2.1653555,0.08942155730833731,3399.9010825722257,2068.205823493919,3399.8281608986754,12126.504388774572,37675.744721022114,5.8795997607282524e-05,0.13578012160425695,0.01792757444514094,17.279436617707123,143.11495679694838,0.021344475075120363
50,1.0912445814141045,2.1653555,0.08942167845696063,3399.8985515297595,2068.20227566633,3399.8256347195056,12126.484296212691,37675.65160272694,5.879596812198547e-05,0.1357800209011835,0.017927561124384987,17.279453608350938,146.03577852143437,0.021258402685178934
51,1.1130694730423867,2.1653555,0.08942179899981846,3399.8960204935283,2068.1987417481305,3399.8231085478237,12126.464268873942,37675.558687251854,5.879593863643988e-05,0.13577992019727908,0.017927547803668516,17.27947048193858,148.95660357051463,0.021174371634844515
52,1.1348943646706686,2.1653555,0.08942191895087384,3399.8934894635195,2068.195221418833,3399.820582383588,12126.444305255784,37675.46596992792,5.879590915065273e-05,0.1357798194925681,0.017927534482991305,17.279487241168223,151.87743190857785,0.021092294883554085
53,1.1567192562989508,2.1653555,0.08942203832351096,3399.89095843972,2068.191714371236,3399.8180562267567,12126.424403917888,37675.37344627955,5.879587966463079e-05,0.13577971878707354,0.017927521162353143,17.279503888626184,154.79826350083434,0.021012090686528675
54,1.1785441479272327,2.1653555,0.08942215713056947,3399.8884274221177,2068.1882203106325,3399.815530077291,12126.404563478549,37675.28111201329,5.879585017838067e-05,0.13577961808081776,0.017927507841753818,17.279520426793567,157.71909831328202,0.020933682179753648
55,1.2003690395555147,2.1653555,0.08942227538437619,3399.8858964107,2068.18473895409,3399.813003935152,12126.38478261123,37675.18896300708,5.879582069190845e-05,0.13577951737382163,0.017927494521193136,17.279536858052374,160.63993631267488,0.020856997004490316
56,1.2221939311837968,2.1653555,0.08942239309677426,3399.8833654054542,2068.1812700297737,3399.810477800304,12126.365060041471,37675.0969953007,5.8795791205220185e-05,0.13577941666610596,0.017927481200670895,17.27955318469114,163.56077746649137,0.02078196696691023
57,1.2440188228120788,2.1653555,0.08942251027915034,3399.880834406369,2068.1778132763266,3399.8079516727103,12126.345394543883,37675.00520508642,5.87957617183216e-05,0.13577931595769024,0.0179274678801869,17.27956940891019,166.48162174290687,0.02070852772900386
58,1.265843714440361,2.1653555,0.08942262694245974,3399.878303413433,2068.1743684422913,3399.805425552337,12126.325784939545,37674.91358870085,5.879573223121822e-05,0.1357792152485934,0.01792745455974099,17.279585532826513,169.4024691107676,0.020636618527397028
59,1.287668606068644,2.1653555,0.08942274309724979,3399.8757724266347,2068.170935285574,3399.8028994391507,12126.30623009339,37674.82214261694,5.879570274391544e-05,0.13577911453883365,0.017927441239332972,17.279601558478237,172.32331953956373,0.02056618191712196
60,1.309493497696925,2.1653555,0.0894228587536816,3399.8732414459632,2068.167513572947,3399.800373333119,12126.286728911957,37674.73086343684,5.8795673256418296e-05,0.13577901382842858,0.01792742791896268,17.27961748782887,175.24417299940546,0.020497163537746502
61,1.331318389325207,2.1653555,0.08942297392155021,3399.8707104714076,2068.1641030795818,3399.79784723421,12126.26728034111,37674.63974788493,5.8795643768731766e-05,0.13577891311739468,0.017927414598629947,17.27963332277119,178.16502946100186,0.02042951189957384
62,1.3531432809534891,2.1653555,0.08942308861030357,3399.868179502957,2068.1607035886173,3399.795321142394,12126.247883364143,37674.54879280189,5.879561428086062e-05,0.13577881240574857,0.017927401278334615,17.279649065130894,181.085888895638,0.02036317818789232
63,1.374968172581771,2.1653555,0.08942320282906005,3399.865648540601,2068.1573148907564,3399.7927950576413,12126.228536999755,37674.45799513842,5.87955847928094e-05,0.13577871169350597,0.017927387958076527,17.279664716669995,184.00675127515441,0.020298116083487444
64,1.3967930642100543,2.1653555,0.08942331658662499,3399.863117584329,2068.1539367838864,3399.790268979923,12126.20924030033,37674.36735194986,5.879555530458263e-05,0.13577861098068145,0.01792737463785553,17.279680279090012,186.92761657192813,0.02023428159783056
65,1.4186179558383363,2.1653555,0.08942342989150599,3399.8605866341313,2068.150569072728,3399.787742909211,12126.18999235033,37674.27686039128,5.879552581618447e-05,0.1357785102672902,0.017927361317671482,17.27969575403495,189.84848475885448,0.020171632921535378
66,1.4404428474666184,2.1653555,0.08942354275192749,3399.858055689998,2068.147211568503,3399.7852168454783,12126.170792264678,37674.18651771232,5.8795496327619116e-05,0.1357784095533464,0.017927347997524237,17.279711143094072,192.76935580932923,0.02011013028482836
67,1.4622677390949004,2.1653555,0.08942365517584407,3399.8555247519193,2068.143864088623,3399.7826907886983,12126.1516391873,37674.0963212528,5.879546683889059e-05,0.13577830883886338,0.017927334677413656,17.27972644780451,195.6902296972316,0.0200497358289143
68,1.4840926307231814,2.1653555,0.08942376717095331,3399.852993819886,2068.1405264564014,3399.780164738846,12126.132532289796,37674.00626843851,5.879543735000273e-05,0.1357782081238543,0.0179273213573396,17.279741669653724,198.61110639690898,0.019990413487237804
69,1.5059175223514634,2.1653555,0.08942387874470763,3399.8504628938877,2068.1371985007772,3399.777638695896,12126.113470770171,37673.916356777314,5.8795407860959296e-05,0.13577810740833238,0.017927308037301942,17.27975681008181,201.531985883162,0.01993212887574615
70,1.5277424139797455,2.1653555,0.08942398990432543,3399.847931973916,2068.13388005606,3399.7751126598237,12126.094453851569,37673.82658385512,5.879537837176396e-05,0.1357780066923096,0.017927294717300556,17.279771870483643,204.45286813122917,0.019874849191351643
71,1.5495673056080286,2.1653555,0.08942410065680174,3399.845401059961,2068.130570961688,3399.7725866306055,12126.0754807812,37673.73694733272,5.8795348882420114e-05,0.13577790597579795,0.017927281397335307,17.27978685221092,207.37375311677366,0.0198185431178733
72,1.5713921972363107,2.1653555,0.08942421100891805,3399.842870152015,2068.1272710619983,3399.7700606082185,12126.056550829266,37673.647444942246,5.8795319392931227e-05,0.1357778052588094,0.01792726807740608,17.27980175657409,210.29464081587005,0.0197631807388101
73,1.5932170888645927,2.1653555,0.08942432096725168,3399.8403392500686,2068.1239802060145,3399.76753459264,12126.037663287887,37673.558074484,5.8795289903300634e-05,0.13577770454135485,0.017927254757512757,17.27981658484415,213.2155312049918,0.019708733456362457
74,1.6150419804928748,2.1653555,0.08942443053818465,3399.837808354113,2068.120698247245,3399.765008583848,12126.018817470262,37673.46883382373,5.879526041353138e-05,0.1357776038234454,0.01792724143765522,17.279831338254336,216.1364242609998,0.019655173916175377
75,1.6368668721211568,2.1653555,0.08942453972791192,3399.8352774641394,2068.1174250434888,3399.7624825818216,12126.000012709665,37673.37972088966,5.879523092362683e-05,0.13577750310509162,0.017927228117833358,17.279846018001766,219.0573199611296,0.019602475937327852
76,1.658691763749439,2.1653555,0.0894246485424493,3399.83274658014,2068.1141604566574,3399.7599565865394,12125.981248358687,37673.29073366991,5.8795201433589795e-05,0.13577740238630392,0.017927214798047056,17.279860625248926,221.97821828298152,0.01955061444713813
77,1.6805166553777209,2.1653555,0.08942475698764094,3399.830215702106,2068.110904352604,3399.7574305979806,12125.962523788361,37673.20187020999,5.87951719434232e-05,0.13577730166709198,0.017927201478296205,17.279875161125123,224.89911920450953,0.01949956542039503
78,1.702341547006003,2.1653555,0.08942486506916623,3399.82768483003,2068.1076566009597,3399.7549046161253,12125.94383838747,37673.11312861055,5.879514245313e-05,0.1357772009474658,0.017927188158580704,17.279889626727844,227.82002270401128,0.019449305822661748
79,1.724166438634285,2.1653555,0.08942497279254666,3399.825153963904,2068.1044170749847,3399.7523786409542,12125.92519156178,37673.024507024995,5.879511296271289e-05,0.13577710022743472,0.017927174838900453,17.279904023124047,230.74092876011895,0.019399813557330694
80,1.7459913302625671,2.1653555,0.08942508016315191,3399.8226231037197,2068.101185651419,3399.749852672448,12125.90658273341,37672.93600365755,5.8795083472174514e-05,0.13577699950700786,0.017927161519255344,17.279918351351366,233.6618373517888,0.019351067416137405
81,1.767816221890849,2.1653555,0.08942518718620601,3399.8200922494693,2068.0979622103478,3399.747326710588,12125.888011340114,37672.84761676102,5.879505398151757e-05,0.13577689878619406,0.017927148199645283,17.27993261241929,236.58274845829322,0.019303047032867234
82,1.789641113519131,2.1653555,0.089425293866793,3399.817561401145,2068.0947466350694,3399.744800755356,12125.869476834747,37672.759344635124,5.879502449074456e-05,0.13577679806500223,0.01792713488007017,17.279946807310246,239.50366205921176,0.019255732840012335
83,1.8114660051474132,2.1653555,0.0894254002098622,3399.8150305587396,2068.091538811974,3399.7422748067343,12125.85097868466,37672.67118562469,5.879499499985788e-05,0.13577669734344067,0.017927121560529915,17.27996093698064,242.42457813442314,0.01920910602815738
84,1.8332908967756951,2.1653555,0.08942550622023347,3399.8124997222453,2068.0883386304226,3399.739748864705,12125.832516371105,37672.58313811762,5.8794965508860105e-05,0.13577659662151761,0.01792710824102442,17.27997500236186,245.34549666409714,0.019163148507891747
85,1.8551157884039773,2.1653555,0.08942561190260202,3399.809968891655,2068.0851459826376,3399.737222929251,12125.814089388772,37672.495200543686,5.8794936017753445e-05,0.13577649589924098,0.017927094921553602,17.279989004361198,248.26641762868675,0.019117842874062884
86,1.8769406800322592,2.1653555,0.08942571726154308,3399.8074380669614,2068.081960763596,3399.734697000356,12125.79569724527,37672.407371372756,5.879490652654017e-05,0.13577639517661877,0.017927081602117367,17.28000294386277,251.18734100892135,0.019073172372201318
87,1.8987655716605414,2.1653555,0.08942582230151623,3399.8049072481576,2068.078782870927,3399.732171078003,12125.777339460621,37672.319649113255,5.8794877035222644e-05,0.13577629445365838,0.017927068282715626,17.280016821728342,254.10826678579892,0.019029120866961874
88,1.9205904632888244,2.1653555,0.0894259270268697,3399.8023764352365,2068.075612204819,3399.7296451621755,12125.75901556685,37672.23203231092,5.879484754380285e-05,0.13577619373036717,0.017927054963348295,17.280030638798166,257.0291949405807,0.01898567281243829
89,1.9424153549171055,2.1653555,0.08942603144184433,3399.799845628191,2068.0724486679223,3399.7271192528588,12125.740725107542,37672.14451954742,5.8794818052283025e-05,0.1357760930067525,0.017927041644015297,17.280044395891736,259.95012545478187,0.018942813224220242
90,1.9642402465453885,2.1653555,0.08942613555057734,3399.7973148270144,2068.069292165267,3399.7245933500367,12125.722467637439,37672.05710943909,5.879478856066517e-05,0.13577599228282142,0.017927028324716546,17.28005809380852,262.8710583101695,0.018900527653072072
91,1.9860651381736696,2.1653555,0.08942623935710603,3399.7947840316997,2068.0661426041756,3399.722067453694,12125.704242722,37671.969800635554,5.879475906895136e-05,0.13577589155858064,0.017927015005451963,17.280071733328693,265.79199348875125,0.018858802160122395
92,2.0078900298019517,2.1653555,0.08942634286537125,3399.7922532422403,2068.0629998941854,3399.7195415638157,12125.686049937112,37671.88259181882,5.879472957714342e-05,0.13577579083403693,0.017927001686221467,17.280085315213782,268.71293097277425,0.01881762329346212
93,2.0297149214302346,2.1653555,0.08942644607922069,3399.78972245863,2068.0598639469717,3399.7170156803872,12125.667888868646,37671.79548170198,5.8794700085243425e-05,0.13577569010919693,0.01792698836702498,17.280098840207305,271.6338707447167,0.01877697806605677
94,2.0515398130585156,2.1653555,0.08942654900241204,3399.7871916808617,2068.056734676275,3399.7144898033944,12125.649759112168,37671.70846902819,5.8794670593253154e-05,0.13577558938406675,0.017926975047862434,17.280112309035406,274.55481278728234,0.01873685393488594
95,2.073364704686799,2.1653555,0.08942665163861606,3399.7846609089293,2068.0536119978315,3399.711963932823,12125.631660272624,37671.621552569784,5.8794641101174386e-05,0.13577548865865274,0.01792696172873374,17.280125722407423,277.4757570833969,0.01869723878122942
96,2.095189596315081,2.1653555,0.08942675399141946,3399.782130142826,2068.050495829307,3399.7094380686594,12125.613591963975,37671.53473112712,5.8794611609009016e-05,0.13577538793296118,0.017926948409638845,17.280139081016436,280.396703616202,0.018658120892025714
97,2.1170144879433628,2.1653555,0.08942685606432763,3399.7795993825466,2068.0473860902325,3399.7069122108896,12125.595553808944,37671.448003527745,5.879458211675871e-05,0.1357752872069978,0.017926935090577654,17.28015238553984,283.3176523690489,0.01861948894223412
98,2.138839379571645,2.1653555,0.08942695786076733,3399.777068628084,2068.044282701945,3399.704386359501,12125.57754543872,37671.36136862554,5.879455262442516e-05,0.13577518648076833,0.017926921771550117,17.28016563663982,286.2386033254965,0.01858133197813647
99,2.1606642711999258,2.1653555,0.08942705938408929,3399.7745378794325,2068.041185587527,3399.7018605144794,12125.559566492673,37671.27482529982,5.879452313201009e-05,0.13577508575427877,0.017926908452556158,17.280178834963863,289.1595564693038,0.018543639401519634
100,2.182489162828209,2.1653555,0.0894271606375705,3399.7720071365857,2068.0380946717523,3399.6993346758127,12125.541616618104,37671.1883724545,5.879449363951503e-05,0.1357749850275344,0.017926895133595702,17.280191981145222,292.08051178442804,0.01850640095468384
101,2.20431405445649,2.1653555,0.08942726162441664,3399.769476399538,2068.035009881032,3399.696808843488,12125.523695469978,37671.10200901733,5.879446414694164e-05,0.13577488430054066,0.017926881814668685,17.280205075803362,295.0014692550185,0.018469606706225935
102,2.2261389460847734,2.1653555,0.08942736234776434,3399.766945668283,2068.031931143362,3399.6942830174926,12125.50580271071,37671.01573393925,5.8794434654291475e-05,0.13577478357330294,0.01792686849577505,17.280218119544397,297.9224288654132,0.018433247037550313
103,2.2479638377130553,2.1653555,0.08942746281068321,3399.764414942815,2068.028858388276,3399.6917571978147,12125.487938009925,37670.92954619355,5.8794405161565986e-05,0.13577468284582642,0.017926855176914728,17.280231112961516,300.84339060013457,0.01839731263006354
104,2.2697887293413372,2.1653555,0.08942756301617805,3399.761884223129,2068.0257915467973,3399.689231384442,12125.4701010442,37670.84344477514,5.8794375668766724e-05,0.135774582118116,0.017926841858087652,17.28024405663535,303.7643544438851,0.01836179445301172
105,2.291613620969619,2.1653555,0.08942766296719067,3399.7593535092187,2068.0227305513927,3399.6867055773623,12125.45229149691,37670.75742870006,5.879434617589518e-05,0.13577448139017684,0.01792682853929376,17.28025695113439,306.68532038154444,0.01832668375192253
106,2.3134385125979016,2.1653555,0.08942776266660192,3399.756822801078,2068.019675335929,3399.6841797765646,12125.434509058001,37670.67149700476,5.879431668295267e-05,0.13577438066201378,0.017926815220532993,17.280269797015322,309.60628839816485,0.018291972037616448
107,2.3352634042261835,2.1653555,0.08942786211723343,3399.7542920987025,2068.016625835633,3399.6816539820375,12125.416753423771,37670.58564874543,5.8794287189940686e-05,0.13577427993363153,0.017926801901805293,17.2802825948234,312.52725847896846,0.018257651075753986
108,2.3570882958544646,2.1653555,0.0894279613218494,3399.751761402086,2068.0135819870484,3399.679128193769,12125.399024296701,37670.4998829975,5.879425769686046e-05,0.13577417920503465,0.01792678858311059,17.28029534509278,315.44823060934283,0.018223712876888138
109,2.3789131874827474,2.1653555,0.08942806028315826,3399.7492307112225,2068.0105437280004,3399.6766024117483,12125.381321385297,37670.41419885506,5.879422820371349e-05,0.1357740784762281,0.017926775264448837,17.28030804834685,318.3692047748388,0.01819014968699314
110,2.4007380791110293,2.1653555,0.08942815900381434,3399.746700026107,2068.0075109975546,3399.6740766359644,12125.363644403846,37670.32859543023,5.879419871050107e-05,0.13577397774721603,0.01792676194581997,17.280320705098525,321.29018096116476,0.018156953978442605
111,2.4225629707393117,2.1653555,0.08942825748641937,3399.744169346735,2068.004483735986,3399.671550866407,12125.345993072324,37670.243071852776,5.879416921722429e-05,0.13577387701800273,0.017926748627223935,17.280333315850562,324.2111591541867,0.018124118441411857
112,2.4443878623675945,2.1653555,0.089428355733524,3399.7416386731,2068.001461884739,3399.669025103065,12125.328367116203,37670.15762726954,5.879413972388464e-05,0.13577377628859275,0.017926735308660673,17.280345881095855,327.1321393399239,0.018091635975680847
113,2.4662127539958756,2.1653555,0.08942845374762928,3399.7391080051975,2067.9984453863995,3399.6664993459276,12125.31076626629,37670.07226084395,5.879411023048319e-05,0.13577367555899003,0.017926721990130134,17.280358401317706,330.05312150454427,0.018059499682815717
114,2.4880376456241575,2.1653555,0.08942855153118798,3399.736577343022,2067.9954341846596,3399.6639735949852,12125.293190258579,37669.986971755534,5.879408073702125e-05,0.13577357482919905,0.017926708671632256,17.280370876990098,332.97410563436296,0.018027702858708174
115,2.50986253725244,2.1653555,0.08942864908660603,3399.7340466865685,2067.9924282242873,3399.6614478502274,12125.275638834111,37669.90175919955,5.8794051243499915e-05,0.13577347409922347,0.01792669535316699,17.280383308577946,335.89509171583984,0.017996238986453438
116,2.531687428880722,2.1653555,0.08942874641624371,3399.731516035832,2067.9894274510984,3399.6589221116446,12125.258111738836,37669.81662238646,5.8794021749920475e-05,0.13577337336906747,0.01792668203473429,17.28039569653736,338.8160797355768,0.017965101729548575
117,2.553512320509004,2.1653555,0.08942884352241698,3399.728985390808,2067.986431811926,3399.6563963792264,12125.240608723507,37669.73156054168,5.87939922562839e-05,0.13577327263873504,0.017926668716334093,17.280408041315873,341.737069680313,0.017934284925394173
118,2.5753372121372857,2.1653555,0.08942894040739863,3399.7264547514906,2067.9834412545947,3399.653870652963,12125.22312954346,37669.64657290486,5.879396276259141e-05,0.13577317190822977,0.01792665539796635,17.280420343352688,344.65806153692495,0.01790378257908333
119,2.597162103765569,2.1653555,0.08942903707341944,3399.7239241178754,2067.9804557278917,3399.6513449328454,12125.205673958588,37669.561658729785,5.879393326884417e-05,0.13577307117755555,0.017926642079631013,17.280432603078875,347.57905529242214,0.017873588857463034
120,2.61898699539385,2.1653555,0.08942913352266936,3399.7213934899573,2067.9774751815435,3399.6488192188635,12125.188241733189,37669.47681728398,5.87939037750432e-05,0.1357729704467161,0.017926628761328035,17.28044482091763,350.50005093394503,0.017843698083453697
121,2.6408118870221333,2.1653555,0.0894292297572985,3399.718862867732,2067.9744995661886,3399.6462935110085,12125.170832635824,37669.39204784817,5.8793874281189414e-05,0.13577286971571467,0.01792661544305736,17.280456997284436,353.4210484487642,0.017814104730613636
122,2.662636778650414,2.1653555,0.08942932577941826,3399.7163322511938,2067.9715288333573,3399.643767809271,12125.153446439244,37669.30734971612,5.8793844787284036e-05,0.13577276898455526,0.017926602124818947,17.280469132587307,356.3420478242748,0.01778480341793604
