-7.6623534987472,2.1653555
-7.55234722680262,2.1653555
-7.44234095485805,2.1653555
-7.33233468291348,2.1653555
-7.2223284109689,2.1653555
-7.11232213902433,2.1653555
-7.00231586707976,2.1653555
-6.89230959513518,2.1653555
-6.78230332319061,2.1653555
-6.67229705124604,2.1653555
-6.56229077930146,2.1653555
-6.45228450735689,2.1653555
-6.34227823541232,2.1653555
-6.23227196346774,2.1653555
-6.12226569152317,2.1653555
-6.0122594195786,2.1653555
-5.90225314763402,2.1653555
-5.79224687568945,2.1653555
-5.68224060374488,2.1653555
-5.5722343318003,2.1653555
-5.46222805985573,2.1653555
-5.35222178791116,2.1653555
-5.24221551596658,2.1653555
-5.13220924402201,2.1653555
-5.02220297207744,2.1653555
-4.91219670013286,2.1653555
-4.80219042818829,2.1653555
-4.69218415624372,2.1653555
-4.58217788429914,2.1653555
-4.47217161235457,2.1653555
-4.36216534041,2.1653555
-4.25215906846542,2.1653555
-4.14215279652085,2.1653555
-4.03214652457628,2.1653555
-3.9221402526317,2.1653555
-3.81213398068713,2.1653555
-3.70212770874256,2.1653555
-3.59212143679798,2.1653555
-3.48211516485341,2.1653555
-3.37210889290884,2.1653555
-3.26210262096426,2.1653555
-3.15209634901969,2.1653555
-3.04209007707512,2.1653555
-2.93208380513055,2.1653555
-2.82207753318597,2.1653555
-2.7120712612414,2.1653555
-2.60206498929683,2.1653555
-2.49205871735225,2.1653555
-2.38205244540768,2.1653555
-2.27204617346311,2.1653555
-2.16203990151853,2.1653555
-2.05203362957396,2.1653555
-1.94202735762939,2.1653555
-1.83202108568481,2.1129311524186
-1.72201481374024,2.02062493020272
-1.61200854179567,1.92831870798685
-1.50200226985109,1.83601248577097
-1.39199599790652,1.74370626355509
-1.28198972596195,1.65140004133921
-1.17198345401737,1.55909381912333
-1.0619771820728,1.46678759690745
-0.951970910128226,1.37448137469157
-0.841964638183653,1.28217515247569
-0.731958366239079,1.18986893025981
-0.621952094294506,1.09756270804393
-0.511945822349933,1.00582184134862
-0.40193955040536,0.932792439411567
-0.291933278460786,0.881922846954138
-0.181927006516213,0.849019888243053
-0.0719207345716397,0.831932876814079
0.0380855373729336,0.829681994440709
0.148091809317507,0.842144378396408
0.25809808126208,0.868726519347075
0.368104353206653,0.898202611076982
0.478110625151227,0.927678702806889
0.5881168970958,0.957154794536796
0.698123169040373,0.986630886266702
0.808129440984946,1.01610697799661
0.91813571292952,1.04558306972652
1.02814198487409,1.07505916145642
1.13814825681867,1.10453525318633
1.24815452876324,1.13401134491624
1.35816080070781,1.16348743664614
1.46816707265239,1.19296352837605
1.57817334459696,1.22243962010596
1.68817961654153,1.25191571183586
1.79818588848611,1.28139180356577
1.90819216043068,1.31086789529568
2.01819843237525,1.34034398702558
2.12820470431983,1.36982007875549
2.2382109762644,1.3992961704854
2.34821724820897,1.42877226221531
2.45822352015355,1.45824835394521
2.56822979209812,1.48772444567512
2.67823606404269,1.51720053740503
2.78824233598727,1.54667662913493
2.89824860793184,1.57615272086484
3.00825487987641,1.60562881259475
3.11826115182099,1.63510490432465
3.22826742376556,1.66458099605456
